1,132,76843,1092,322,91,222
1,133,76843,1097,443,96,247
1,134,76843,1099,479,92,235
2,113,76843,1779,337,73,205
2,114,76843,1804,333,59,236
2,130,76843,995,265,71,190
2,131,76843,490,273,75,185
2,135,76843,63,265,75,212
1,131,76844,1269,355,83,201
1,132,76844,1088,322,89,221
1,133,76844,1092,445,98,247
1,134,76844,1095,480,93,235
2,113,76844,1773,334,73,204
2,114,76844,1801,324,63,239
2,130,76844,1000,263,75,188
2,131,76844,491,274,73,185
2,135,76844,67,263,74,210
1,131,76845,1271,356,81,203
1,132,76845,1088,321,86,228
1,133,76845,1089,443,97,249
1,134,76845,1092,478,93,236
2,113,76845,1768,333,74,208
2,114,76845,1799,331,58,236
2,130,76845,1003,263,77,186
2,131,76845,497,271,75,186
2,135,76845,70,268,74,212
1,131,76846,1277,354,79,197
1,132,76846,1088,324,88,224
1,133,76846,1088,444,100,249
1,134,76846,1091,481,95,234
2,113,76846,1772,334,74,202
2,114,76846,1797,330,63,234
2,130,76846,1003,266,73,185
2,131,76846,495,271,74,188
2,135,76846,70,264,74,213
1,131,76847,1279,351,82,205
1,132,76847,1083,321,91,221
1,133,76847,1087,441,97,248
1,134,76847,1085,483,90,233
2,113,76847,1766,338,75,203
2,114,76847,1794,328,58,233
2,130,76847,1005,264,74,190
2,131,76847,496,272,75,185
2,135,76847,71,268,74,210
1,131,76848,1279,352,83,207
1,132,76848,1081,325,88,225
1,133,76848,1087,443,93,249
1,134,76848,1085,483,94,236
2,113,76848,1766,336,73,208
2,114,76848,1795,333,62,234
2,130,76848,1005,267,75,188
2,131,76848,501,271,72,189
2,135,76848,75,269,72,215
1,131,76849,1281,353,79,203
1,132,76849,1081,323,89,226
1,133,76849,1081,448,97,249
1,134,76849,1080,484,92,236
2,113,76849,1756,335,76,211
2,114,76849,1788,328,62,233
2,130,76849,1013,264,76,186
2,131,76849,506,271,75,188
2,135,76849,76,266,72,213
1,131,76850,1286,352,79,202
1,132,76850,1078,322,87,226
1,133,76850,1076,441,96,250
1,134,76850,1078,483,88,233
2,113,76850,1758,336,72,205
2,114,76850,1787,333,63,236
2,130,76850,1012,269,75,189
2,131,76850,510,270,72,188
2,135,76850,75,266,73,215
1,131,76851,1283,355,77,201
1,132,76851,1079,320,89,227
1,133,76851,1077,446,98,249
1,134,76851,1073,479,91,233
2,113,76851,1758,337,73,207
2,114,76851,1785,329,64,236
2,130,76851,1023,264,77,189
2,131,76851,514,267,72,188
2,135,76851,77,264,73,211
1,131,76852,1286,349,79,203
1,132,76852,1074,321,88,224
1,133,76852,1072,443,98,249
1,134,76852,1074,481,92,233
2,113,76852,1751,336,79,207
2,114,76852,1780,331,63,237
2,130,76852,1021,265,70,189
2,131,76852,515,270,72,192
2,135,76852,85,263,68,215
1,131,76853,1292,351,79,204
1,132,76853,1073,323,89,231
1,133,76853,1071,443,101,249
1,134,76853,1071,480,94,233
2,113,76853,1755,342,72,205
2,114,76853,1777,332,62,237
2,130,76853,1023,265,76,189
2,131,76853,520,273,75,189
2,135,76853,81,268,73,215
1,131,76854,1295,350,80,208
1,132,76854,1068,322,86,226
1,133,76854,1068,447,99,251
1,134,76854,1068,482,94,232
2,113,76854,1750,338,77,208
2,114,76854,1777,331,63,233
2,130,76854,1029,265,73,186
2,131,76854,522,271,73,189
2,135,76854,92,264,72,213
1,131,76855,1295,349,84,210
1,132,76855,1066,321,89,226
1,133,76855,1067,447,97,252
1,134,76855,1066,486,94,235
2,113,76855,1746,337,75,205
2,114,76855,1775,334,62,235
2,130,76855,1029,266,73,185
2,131,76855,525,269,73,189
2,135,76855,89,266,72,214
1,131,76856,1300,351,78,204
1,132,76856,1063,320,90,227
1,133,76856,1064,445,96,250
1,134,76856,1061,483,92,238
2,113,76856,1746,335,74,207
2,114,76856,1777,332,64,233
2,130,76856,1031,268,71,189
2,131,76856,529,269,75,188
2,135,76856,92,266,78,214
1,131,76857,1301,350,82,206
1,132,76857,1063,325,88,226
1,133,76857,1061,449,98,250
1,134,76857,1060,483,95,239
2,113,76857,1744,341,74,204
2,114,76857,1771,329,66,235
2,130,76857,1035,264,79,193
2,131,76857,535,266,77,188
2,135,76857,94,267,70,210
1,131,76858,1303,348,79,205
1,132,76858,1061,323,89,223
1,133,76858,1055,446,97,250
1,134,76858,1055,481,94,234
2,113,76858,1740,338,79,208
2,114,76858,1768,334,64,236
2,130,76858,1038,263,73,191
2,131,76858,533,271,76,188
2,135,76858,97,267,76,214
1,131,76859,1305,348,79,206
1,132,76859,1059,323,91,225
1,133,76859,1057,446,97,248
1,134,76859,1055,482,93,236
2,113,76859,1737,337,77,205
2,114,76859,1765,332,65,239
2,130,76859,1038,263,71,184
2,131,76859,537,270,72,187
2,135,76859,100,270,76,213
1,131,76860,1306,350,80,200
1,132,76860,1058,327,88,226
1,133,76860,1049,445,103,251
1,134,76860,1052,483,91,236
2,113,76860,1735,341,77,206
2,114,76860,1763,331,64,237
2,130,76860,1045,263,71,187
2,131,76860,536,272,72,186
2,135,76860,102,270,74,212
1,131,76861,1311,350,79,204
1,132,76861,1052,325,87,228
1,133,76861,1051,446,99,250
1,134,76861,1049,482,90,236
2,113,76861,1731,341,77,208
2,114,76861,1761,337,61,236
2,130,76861,1048,264,71,188
2,131,76861,543,264,73,187
2,135,76861,101,268,72,211
1,131,76862,1318,347,79,207
1,132,76862,1051,326,87,229
1,133,76862,1049,449,99,251
1,134,76862,1047,483,92,238
2,113,76862,1732,343,75,207
2,114,76862,1759,334,64,237
2,130,76862,1047,264,73,189
2,131,76862,545,267,76,187
2,135,76862,105,266,76,212
1,131,76863,1315,348,80,206
1,132,76863,1052,325,88,227
1,133,76863,1044,447,97,251
1,134,76863,1043,483,91,235
2,113,76863,1732,343,72,205
2,114,76863,1759,335,66,234
2,130,76863,1052,266,74,188
2,131,76863,550,268,76,187
2,135,76863,107,272,74,211
1,131,76864,1324,351,84,205
1,132,76864,1045,324,92,223
1,133,76864,1041,445,100,252
1,134,76864,1042,485,92,235
2,113,76864,1728,342,72,209
2,114,76864,1755,337,65,235
2,130,76864,1054,264,73,186
2,131,76864,554,269,75,186
2,135,76864,108,266,74,213
1,131,76865,1321,349,81,207
1,132,76865,1047,328,87,228
1,133,76865,1041,447,98,251
1,134,76865,1039,484,94,234
2,113,76865,1727,342,75,206
2,114,76865,1754,338,66,238
2,130,76865,1055,266,74,185
2,131,76865,555,273,75,189
2,135,76865,113,266,71,211
1,131,76866,1325,351,84,203
1,132,76866,1042,326,89,225
1,133,76866,1033,449,97,249
1,134,76866,1040,483,97,236
2,113,76866,1721,340,75,204
2,114,76866,1753,335,66,232
2,130,76866,1059,263,70,188
2,131,76866,556,268,76,187
2,135,76866,118,264,73,211
1,131,76867,1326,347,80,205
1,132,76867,1043,326,87,224
1,133,76867,1034,445,98,250
1,134,76867,1037,485,93,236
2,113,76867,1719,340,76,207
2,114,76867,1746,334,69,238
2,130,76867,1061,270,75,190
2,131,76867,558,266,74,188
2,135,76867,116,267,75,213
1,131,76868,1326,348,77,205
1,132,76868,1043,325,91,221
1,133,76868,1033,448,97,252
1,134,76868,1033,484,91,235
2,113,76868,1713,345,75,205
2,114,76868,1748,337,68,235
2,130,76868,1068,261,75,189
2,131,76868,566,269,75,184
2,135,76868,122,264,75,213
1,131,76869,1327,349,78,202
1,132,76869,1039,326,87,223
1,133,76869,1031,452,99,249
1,134,76869,1027,486,95,237
2,113,76869,1713,344,79,203
2,114,76869,1745,334,64,237
2,130,76869,1068,266,73,188
2,131,76869,570,267,71,189
2,135,76869,121,266,71,210
1,131,76870,1331,347,78,202
1,132,76870,1036,325,88,229
1,133,76870,1028,447,99,247
1,134,76870,1026,486,93,237
2,113,76870,1714,339,76,206
2,114,76870,1743,338,67,231
2,130,76870,1072,266,74,186
2,131,76870,572,270,72,183
2,135,76870,123,267,71,212
1,131,76871,1336,350,82,204
1,132,76871,1033,326,92,227
1,133,76871,1023,447,99,251
1,134,76871,1022,485,93,233
2,113,76871,1710,346,78,207
2,114,76871,1740,340,66,233
2,130,76871,1075,263,70,189
2,131,76871,570,267,73,185
2,135,76871,126,267,73,211
1,131,76872,1339,346,81,199
1,132,76872,1028,323,89,222
1,133,76872,1018,447,99,250
1,134,76872,1023,487,95,240
2,113,76872,1707,345,79,207
2,114,76872,1738,336,70,238
2,130,76872,1079,266,73,189
2,131,76872,574,269,74,188
2,135,76872,130,270,75,213
1,131,76873,1341,348,78,203
1,132,76873,1028,328,92,226
1,133,76873,1017,448,98,254
1,134,76873,1023,486,92,238
2,113,76873,1709,342,79,202
2,114,76873,1737,338,65,235
2,130,76873,1080,263,74,188
2,131,76873,577,269,76,192
2,135,76873,128,266,75,208
1,131,76874,1343,348,80,199
1,132,76874,1024,326,87,226
1,133,76874,1016,453,98,253
1,134,76874,1017,485,91,236
2,113,76874,1702,347,78,208
2,114,76874,1735,338,66,232
2,130,76874,1088,268,74,184
2,131,76874,580,266,76,187
2,135,76874,131,268,71,211
1,131,76875,1346,342,79,202
1,132,76875,1023,328,88,226
1,133,76875,1015,451,95,253
1,134,76875,1013,481,92,234
2,113,76875,1701,343,77,205
2,114,76875,1732,338,71,234
2,130,76875,1084,267,70,188
2,131,76875,584,268,75,187
2,135,76875,134,263,73,209
1,131,76876,1345,350,81,205
1,132,76876,1019,325,89,228
1,133,76876,1012,446,100,252
1,134,76876,1014,486,95,238
2,113,76876,1695,348,76,203
2,114,76876,1727,338,70,234
2,130,76876,1088,269,72,185
2,131,76876,586,267,75,193
2,135,76876,139,270,75,210
1,131,76877,1349,352,80,207
1,132,76877,1024,327,89,229
1,133,76877,1009,449,99,250
1,134,76877,1009,486,91,235
2,113,76877,1694,346,73,208
2,114,76877,1725,339,67,236
2,130,76877,1092,265,74,187
2,131,76877,594,266,75,188
2,135,76877,138,265,73,209
1,131,76878,1350,346,80,198
1,132,76878,1013,329,90,229
1,133,76878,1005,450,99,253
1,134,76878,1006,486,91,235
2,113,76878,1691,346,75,203
2,114,76878,1721,338,69,236
2,130,76878,1099,267,72,187
2,131,76878,596,268,74,187
2,135,76878,142,266,75,212
1,131,76879,1355,345,80,202
1,132,76879,1016,326,91,224
1,133,76879,1001,451,99,252
1,134,76879,1001,490,95,235
2,113,76879,1689,348,75,203
2,114,76879,1722,339,70,236
2,130,76879,1101,264,70,186
2,131,76879,598,264,78,191
2,135,76879,142,265,75,212
1,131,76880,1355,346,83,203
1,132,76880,1015,327,91,227
1,133,76880,1001,450,101,253
1,134,76880,1000,491,95,236
2,113,76880,1686,347,78,203
2,114,76880,1718,339,71,236
2,130,76880,1102,269,74,184
2,131,76880,597,268,75,188
2,135,76880,145,269,76,210
1,131,76881,1360,346,82,205
1,132,76881,1011,327,89,225
1,133,76881,998,451,101,252
1,134,76881,998,486,94,234
2,113,76881,1685,346,76,204
2,114,76881,1716,342,71,236
2,130,76881,1103,265,78,186
2,131,76881,602,268,75,189
2,135,76881,148,266,73,211
1,131,76882,1364,343,80,206
1,132,76882,1011,328,91,227
1,133,76882,994,447,98,255
1,134,76882,995,486,93,235
2,113,76882,1684,349,75,207
2,114,76882,1711,344,72,234
2,130,76882,1108,266,77,188
2,131,76882,606,268,77,189
2,135,76882,148,269,77,210
1,131,76883,1364,346,77,205
1,132,76883,1007,327,86,224
1,133,76883,993,447,98,250
1,134,76883,992,486,92,238
2,113,76883,1685,350,79,206
2,114,76883,1712,341,68,233
2,130,76883,1110,263,74,184
2,131,76883,610,266,72,189
2,135,76883,152,269,74,213
1,131,76884,1368,345,84,199
1,132,76884,1008,328,90,229
1,133,76884,991,450,99,252
1,134,76884,992,491,94,235
2,113,76884,1676,350,76,207
2,114,76884,1712,340,68,235
2,130,76884,1114,268,74,186
2,131,76884,609,268,76,190
2,135,76884,152,268,74,212
1,131,76885,1368,344,78,202
1,132,76885,1002,331,90,229
1,133,76885,988,448,101,252
1,134,76885,987,487,92,238
2,113,76885,1678,351,80,203
2,114,76885,1707,342,70,231
2,130,76885,1116,264,72,189
2,131,76885,616,267,75,184
2,135,76885,156,267,72,209
1,131,76886,1373,347,76,205
1,132,76886,999,330,90,226
1,133,76886,983,453,99,251
1,134,76886,984,486,97,242
2,113,76886,1671,348,82,203
2,114,76886,1706,341,72,232
2,130,76886,1121,268,73,190
2,131,76886,618,266,78,188
2,135,76886,160,264,71,212
1,131,76887,1376,345,78,204
1,132,76887,998,332,90,226
1,133,76887,986,448,98,252
1,134,76887,982,488,93,240
2,113,76887,1670,352,78,205
2,114,76887,1705,343,72,234
2,130,76887,1121,267,72,185
2,131,76887,617,267,76,189
2,135,76887,163,265,75,210
1,131,76888,1381,347,81,202
1,132,76888,996,328,90,222
1,133,76888,982,450,102,252
1,134,76888,979,492,93,236
2,113,76888,1672,353,77,207
2,114,76888,1698,343,74,233
2,130,76888,1123,266,74,189
2,131,76888,621,266,76,193
2,135,76888,162,265,74,209
1,131,76889,1380,346,79,202
1,132,76889,993,329,92,226
1,133,76889,978,453,97,253
1,134,76889,979,489,94,237
2,113,76889,1668,346,77,205
2,114,76889,1699,343,70,233
2,130,76889,1130,267,74,185
2,131,76889,627,266,69,185
2,135,76889,165,269,75,210
1,131,76890,1382,344,78,205
1,132,76890,991,327,89,227
1,133,76890,974,450,99,254
1,134,76890,975,491,94,235
2,113,76890,1665,350,78,207
2,114,76890,1700,346,71,236
2,130,76890,1130,266,72,186
2,131,76890,631,264,75,190
2,135,76890,167,267,76,211
1,131,76891,1389,344,75,199
1,132,76891,990,327,90,226
1,133,76891,973,447,99,253
1,134,76891,976,490,94,235
2,113,76891,1665,353,76,205
2,114,76891,1695,343,76,232
2,130,76891,1133,266,75,186
2,131,76891,629,264,73,188
2,135,76891,173,269,77,210
1,131,76892,1388,346,79,199
1,132,76892,985,331,91,227
1,133,76892,971,449,99,254
1,134,76892,967,488,93,238
2,113,76892,1665,349,81,202
2,114,76892,1691,343,74,234
2,130,76892,1139,263,71,184
2,131,76892,633,268,77,188
2,135,76892,175,270,75,212
1,131,76893,1392,342,77,199
1,132,76893,984,331,91,228
1,133,76893,965,452,96,251
1,134,76893,970,490,93,238
2,113,76893,1656,350,74,206
2,114,76893,1692,342,76,236
2,130,76893,1139,265,75,187
2,131,76893,639,265,75,188
2,135,76893,177,268,77,206
1,131,76894,1394,344,79,200
1,132,76894,983,329,88,227
1,133,76894,968,455,100,251
1,134,76894,966,483,93,237
2,113,76894,1657,351,78,207
2,114,76894,1691,342,75,233
2,130,76894,1142,266,72,183
2,131,76894,639,271,75,188
2,135,76894,177,266,74,210
1,131,76895,1393,344,78,201
1,132,76895,986,331,86,229
1,133,76895,962,453,99,252
1,134,76895,959,489,93,234
2,113,76895,1654,355,78,203
2,114,76895,1683,343,75,237
2,116,76895,1840,726,65,273
2,130,76895,1147,265,75,187
2,131,76895,644,269,71,186
2,135,76895,178,268,74,209
1,131,76896,1398,342,77,202
1,132,76896,977,329,87,228
1,133,76896,962,453,100,253
1,134,76896,963,488,94,233
2,113,76896,1651,349,80,203
2,114,76896,1683,347,74,233
2,116,76896,1839,730,64,277
2,130,76896,1149,267,77,183
2,131,76896,648,262,70,188
2,135,76896,186,268,79,208
1,131,76897,1404,346,82,203
1,132,76897,979,330,91,229
1,133,76897,960,453,99,256
1,134,76897,960,491,96,238
2,113,76897,1647,353,79,204
2,114,76897,1680,347,76,236
2,116,76897,1833,730,67,276
2,130,76897,1152,264,74,184
2,131,76897,653,267,72,193
2,135,76897,187,271,73,208
1,131,76898,1404,345,75,200
1,132,76898,975,330,87,228
1,133,76898,954,454,101,253
1,134,76898,954,489,92,238
2,113,76898,1647,354,78,205
2,114,76898,1680,345,81,234
2,116,76898,1827,728,69,275
2,130,76898,1155,263,72,188
2,131,76898,655,265,76,190
2,135,76898,186,269,75,209
1,131,76899,1401,346,78,199
1,132,76899,973,330,92,227
1,133,76899,952,455,100,250
1,134,76899,951,490,93,237
2,113,76899,1644,357,76,204
2,114,76899,1672,347,77,235
2,116,76899,1829,721,70,273
2,130,76899,1155,266,70,187
2,131,76899,658,262,72,185
2,135,76899,190,271,80,208
1,131,76900,1409,342,76,202
1,132,76900,970,331,86,227
1,133,76900,950,454,100,254
1,134,76900,951,491,94,240
2,113,76900,1643,355,80,205
2,114,76900,1674,346,80,235
2,116,76900,1824,726,71,276
2,130,76900,1158,266,71,188
2,131,76900,663,265,72,190
2,135,76900,188,268,76,208
1,131,76901,1413,343,78,199
1,132,76901,967,332,90,225
1,133,76901,947,454,100,253
1,134,76901,950,489,94,239
2,113,76901,1640,353,76,208
2,114,76901,1672,347,78,235
2,116,76901,1816,726,67,276
2,130,76901,1163,263,69,183
2,131,76901,664,260,72,187
2,135,76901,190,266,77,210
1,131,76902,1411,344,76,203
1,132,76902,965,330,93,227
1,133,76902,945,452,101,249
1,134,76902,942,493,93,234
2,113,76902,1637,351,80,203
2,114,76902,1670,348,76,232
2,116,76902,1819,726,71,272
2,130,76902,1165,265,74,185
2,131,76902,664,263,77,187
2,135,76902,198,266,78,208
1,131,76903,1412,344,77,202
1,132,76903,965,333,92,229
1,133,76903,942,456,97,253
1,134,76903,944,486,95,236
2,113,76903,1636,355,78,206
2,114,76903,1666,347,76,231
2,116,76903,1815,727,67,270
2,130,76903,1169,266,69,189
2,131,76903,665,266,70,189
2,135,76903,196,266,78,207
1,131,76904,1417,339,77,206
1,132,76904,959,333,86,229
1,133,76904,942,453,98,254
1,134,76904,939,490,93,236
2,113,76904,1633,356,79,202
2,114,76904,1668,349,79,234
2,116,76904,1813,729,68,277
2,130,76904,1171,265,72,186
2,131,76904,676,262,77,185
2,135,76904,196,271,78,211
1,131,76905,1422,343,79,202
1,132,76905,960,333,88,228
1,133,76905,942,453,97,252
1,134,76905,939,492,95,238
2,113,76905,1626,356,81,206
2,114,76905,1664,348,81,231
2,116,76905,1808,729,72,273
2,130,76905,1172,266,70,185
2,131,76905,677,265,76,188
2,135,76905,198,269,77,211
1,131,76906,1423,344,74,202
1,132,76906,955,332,91,231
1,133,76906,934,456,96,251
1,134,76906,934,493,93,235
2,113,76906,1627,355,83,202
2,114,76906,1659,350,76,232
2,116,76906,1806,730,70,272
2,130,76906,1175,262,74,185
2,131,76906,676,264,76,190
2,135,76906,202,271,74,211
1,131,76907,1423,343,77,201
1,132,76907,959,335,88,228
1,133,76907,930,454,100,248
1,134,76907,930,492,96,238
2,113,76907,1626,359,79,202
2,114,76907,1660,348,73,231
2,116,76907,1804,728,75,270
2,130,76907,1181,266,71,183
2,131,76907,678,262,71,187
2,135,76907,210,267,78,210
1,131,76908,1426,342,77,201
1,132,76908,956,328,91,228
1,133,76908,929,459,98,250
1,134,76908,930,491,92,239
2,113,76908,1621,359,77,201
2,114,76908,1661,350,82,230
2,116,76908,1799,726,74,273
2,130,76908,1182,264,75,182
2,131,76908,683,263,77,189
2,135,76908,210,266,72,206
1,131,76909,1429,339,76,200
1,132,76909,954,334,90,231
1,133,76909,927,453,101,255
1,134,76909,929,491,95,238
2,113,76909,1624,354,78,204
2,114,76909,1655,349,78,234
2,116,76909,1793,726,72,277
2,130,76909,1184,266,72,179
2,131,76909,684,263,74,189
2,135,76909,210,269,78,208
1,131,76910,1432,338,77,200
1,132,76910,949,332,87,227
1,133,76910,918,458,101,254
1,134,76910,925,492,92,238
2,113,76910,1618,354,81,204
2,114,76910,1655,351,79,233
2,116,76910,1797,729,74,278
2,130,76910,1187,266,75,187
2,131,76910,689,266,78,188
2,135,76910,214,270,75,208
1,131,76911,1435,340,75,200
1,132,76911,946,329,87,227
1,133,76911,921,457,100,255
1,134,76911,922,490,97,235
2,113,76911,1615,358,77,201
2,114,76911,1652,349,80,233
2,115,76911,1842,294,82,226
2,116,76911,1793,727,77,276
2,130,76911,1192,263,75,185
2,131,76911,690,265,75,189
2,135,76911,214,270,76,207
1,131,76912,1438,338,77,201
1,132,76912,948,329,89,224
1,133,76912,921,457,98,255
1,134,76912,918,492,95,238
2,113,76912,1613,360,78,207
2,114,76912,1645,350,80,233
2,115,76912,1835,296,83,228
2,116,76912,1789,727,75,274
2,130,76912,1196,266,72,187
2,131,76912,698,265,76,189
2,135,76912,221,272,76,207
1,131,76913,1442,342,75,200
1,132,76913,946,334,88,229
1,133,76913,913,456,103,249
1,134,76913,913,493,94,239
2,113,76913,1610,358,78,206
2,114,76913,1644,350,80,235
2,115,76913,1831,291,85,225
2,116,76913,1784,730,70,276
2,130,76913,1198,265,71,183
2,131,76913,701,266,76,187
2,135,76913,217,273,73,209
1,131,76914,1441,343,76,198
1,132,76914,939,332,90,227
1,133,76914,916,458,100,251
1,134,76914,914,494,91,238
2,113,76914,1606,358,78,205
2,114,76914,1644,352,82,234
2,115,76914,1828,295,83,225
2,116,76914,1783,733,73,278
2,130,76914,1199,264,74,184
2,131,76914,703,264,73,189
2,135,76914,222,270,78,206
1,131,76915,1446,341,75,199
1,132,76915,937,333,90,229
1,133,76915,915,454,102,255
1,134,76915,909,490,92,238
2,113,76915,1605,364,77,205
2,114,76915,1640,354,79,234
2,115,76915,1827,301,82,227
2,116,76915,1775,728,77,273
2,130,76915,1203,268,71,184
2,131,76915,709,264,71,188
2,135,76915,221,270,78,207
1,131,76916,1446,342,76,201
1,132,76916,941,336,90,232
1,133,76916,909,452,100,253
1,134,76916,908,497,96,238
2,113,76916,1602,361,74,202
2,114,76916,1638,353,78,235
2,115,76916,1828,295,79,226
2,116,76916,1774,728,76,276
2,130,76916,1208,268,73,184
2,131,76916,707,264,73,191
2,135,76916,226,270,78,209
1,131,76917,1450,339,73,201
1,132,76917,935,335,88,230
1,133,76917,905,458,97,252
1,134,76917,906,493,94,240
2,113,76917,1601,357,80,204
2,114,76917,1638,352,82,232
2,115,76917,1819,295,84,226
2,116,76917,1772,733,76,275
2,130,76917,1207,264,70,185
2,131,76917,712,262,70,189
2,135,76917,230,271,77,207
1,131,76918,1451,341,77,200
1,132,76918,932,332,91,224
1,133,76918,902,458,102,255
1,134,76918,903,499,95,241
2,113,76918,1597,358,77,204
2,114,76918,1635,350,83,232
2,115,76918,1820,299,81,225
2,116,76918,1770,732,79,277
2,130,76918,1213,266,71,185
2,131,76918,716,261,74,188
2,135,76918,230,269,74,207
1,131,76919,1452,341,76,200
1,132,76919,934,338,88,228
1,133,76919,903,451,103,252
1,134,76919,901,494,94,239
2,113,76919,1595,360,79,205
2,114,76919,1632,354,80,233
2,115,76919,1819,295,81,225
2,116,76919,1764,727,76,273
2,130,76919,1217,267,73,186
2,131,76919,720,261,75,191
2,135,76919,232,266,80,208
1,131,76920,1452,341,77,202
1,132,76920,930,336,89,232
1,133,76920,895,459,101,249
1,134,76920,899,496,95,235
2,113,76920,1595,363,76,200
2,114,76920,1628,355,84,231
2,115,76920,1812,296,79,226
2,116,76920,1762,734,83,271
2,130,76920,1219,268,73,187
2,131,76920,716,264,77,189
2,135,76920,235,268,76,210
1,131,76921,1456,335,75,200
1,132,76921,923,331,92,229
1,133,76921,896,457,99,252
1,134,76921,898,496,91,241
2,113,76921,1594,360,81,204
2,114,76921,1626,357,81,228
2,115,76921,1812,295,80,225
2,116,76921,1757,731,79,275
2,130,76921,1223,267,73,177
2,131,76921,723,261,74,187
2,135,76921,235,268,76,208
1,131,76922,1463,336,73,200
1,132,76922,925,333,90,229
1,133,76922,893,454,98,253
1,134,76922,894,494,94,240
2,113,76922,1591,359,79,203
2,114,76922,1626,354,82,234
2,115,76922,1808,294,80,226
2,116,76922,1758,732,80,277
2,130,76922,1223,268,74,187
2,131,76922,727,261,73,187
2,135,76922,237,270,76,205
1,131,76923,1464,338,72,198
1,132,76923,921,335,89,229
1,133,76923,889,452,99,258
1,134,76923,893,493,94,238
2,113,76923,1588,360,78,205
2,114,76923,1620,354,83,233
2,115,76923,1808,295,83,225
2,116,76923,1755,729,83,274
2,130,76923,1226,269,68,183
2,131,76923,728,262,78,189
2,135,76923,242,269,74,212
1,131,76924,1460,341,75,198
1,132,76924,918,334,89,229
1,133,76924,888,458,97,252
1,134,76924,885,490,91,239
2,113,76924,1586,360,81,205
2,114,76924,1621,353,79,231
2,115,76924,1802,294,81,224
2,116,76924,1749,729,81,272
2,130,76924,1227,269,71,185
2,131,76924,735,261,77,190
2,135,76924,245,269,78,208
1,131,76925,1464,338,80,199
1,132,76925,917,334,90,228
1,133,76925,886,454,100,251
1,134,76925,888,498,94,238
2,113,76925,1584,363,79,199
2,114,76925,1618,357,84,234
2,115,76925,1799,295,84,225
2,116,76925,1748,734,86,274
2,130,76925,1228,270,73,182
2,131,76925,731,263,73,184
2,135,76925,245,267,77,210
1,131,76926,1472,341,73,203
1,132,76926,915,332,89,230
1,133,76926,887,459,98,254
1,134,76926,884,493,97,242
2,113,76926,1582,365,80,205
2,114,76926,1616,356,83,233
2,115,76926,1798,295,82,227
2,116,76926,1744,738,84,276
2,130,76926,1231,269,73,187
2,131,76926,738,261,72,190
2,135,76926,250,269,76,207
1,131,76927,1475,339,76,202
1,132,76927,913,336,89,228
1,133,76927,879,457,100,248
1,134,76927,879,490,94,236
2,113,76927,1575,362,82,204
2,114,76927,1610,358,82,229
2,115,76927,1792,299,79,226
2,116,76927,1742,729,84,275
2,130,76927,1233,270,71,186
2,131,76927,745,263,75,191
2,135,76927,250,269,79,209
1,131,76928,1476,335,77,197
1,132,76928,910,333,89,234
1,133,76928,880,456,99,254
1,134,76928,878,495,94,239
2,113,76928,1576,368,78,202
2,114,76928,1611,360,83,231
2,115,76928,1790,295,80,224
2,116,76928,1736,732,84,277
2,130,76928,1241,270,72,186
2,131,76928,741,260,72,192
2,135,76928,251,269,80,207
1,131,76929,1480,339,77,198
1,132,76929,911,336,97,228
1,133,76929,875,458,101,253
1,134,76929,874,490,93,239
2,113,76929,1573,363,81,200
2,114,76929,1607,356,86,233
2,115,76929,1787,296,80,224
2,116,76929,1735,731,82,273
2,130,76929,1242,275,71,184
2,131,76929,747,264,74,187
2,135,76929,252,269,78,206
1,131,76930,1482,338,73,199
1,132,76930,907,334,92,228
1,133,76930,874,462,99,255
1,134,76930,869,494,96,237
2,113,76930,1574,364,80,204
2,114,76930,1607,358,91,231
2,115,76930,1784,298,83,226
2,116,76930,1730,736,87,277
2,130,76930,1244,276,72,187
2,131,76930,748,264,70,188
2,135,76930,259,270,76,206
1,131,76931,1484,338,76,200
1,132,76931,904,334,88,230
1,133,76931,871,460,104,250
1,134,76931,865,494,93,238
2,113,76931,1569,362,82,201
2,114,76931,1606,356,87,231
2,115,76931,1786,296,79,224
2,116,76931,1730,735,86,277
2,130,76931,1250,275,71,184
2,131,76931,753,264,76,190
2,135,76931,261,269,76,210
1,131,76932,1488,339,76,199
1,132,76932,901,338,90,228
1,133,76932,867,458,102,251
1,134,76932,868,495,92,238
2,113,76932,1568,366,79,198
2,114,76932,1601,357,84,230
2,115,76932,1783,294,81,224
2,116,76932,1724,735,87,273
2,130,76932,1247,277,73,183
2,131,76932,755,261,72,185
2,135,76932,262,267,75,210
1,131,76933,1489,338,73,201
1,132,76933,906,333,87,227
1,133,76933,865,455,102,254
1,134,76933,865,500,92,239
2,113,76933,1563,366,77,204
2,114,76933,1598,361,84,230
2,115,76933,1779,299,80,225
2,116,76933,1719,735,84,275
2,130,76933,1250,275,69,187
2,131,76933,761,264,72,188
2,135,76933,263,268,79,207
1,131,76934,1493,336,72,200
1,132,76934,898,337,88,230
1,133,76934,860,458,98,254
1,134,76934,865,500,96,238
2,113,76934,1561,360,81,204
2,114,76934,1594,364,86,230
2,115,76934,1776,297,83,225
2,116,76934,1718,736,90,272
2,130,76934,1250,276,74,186
2,131,76934,761,263,73,187
2,135,76934,264,269,78,205
1,131,76935,1494,338,76,196
1,132,76935,894,333,89,226
1,133,76935,861,459,99,255
1,134,76935,860,496,97,243
2,113,76935,1559,365,79,199
